"epoch_id","breezy-cloud-41 - _step","breezy-cloud-41 - _step__MIN","breezy-cloud-41 - _step__MAX","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","rare-waterfall-40 - _step","rare-waterfall-40 - _step__MIN","rare-waterfall-40 - _step__MAX","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fast-waterfall-39 - _step","fast-waterfall-39 - _step__MIN","fast-waterfall-39 - _step__MAX","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","elated-dragon-38 - _step","elated-dragon-38 - _step__MIN","elated-dragon-38 - _step__MAX","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","super-fog-37 - _step","super-fog-37 - _step__MIN","super-fog-37 - _step__MAX","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","legendary-terrain-36 - _step","legendary-terrain-36 - _step__MIN","legendary-terrain-36 - _step__MAX","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","deep-forest-35 - _step","deep-forest-35 - _step__MIN","deep-forest-35 - _step__MAX","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","misunderstood-river-34 - _step","misunderstood-river-34 - _step__MIN","misunderstood-river-34 - _step__MAX","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","ethereal-eon-32 - _step","ethereal-eon-32 - _step__MIN","ethereal-eon-32 - _step__MAX","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","worthy-tree-28 - _step","worthy-tree-28 - _step__MIN","worthy-tree-28 - _step__MAX","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","giddy-yogurt-27 - _step","giddy-yogurt-27 - _step__MIN","giddy-yogurt-27 - _step__MAX","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fallen-snowflake-26 - _step","fallen-snowflake-26 - _step__MIN","fallen-snowflake-26 - _step__MAX","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","crimson-smoke-25 - _step","crimson-smoke-25 - _step__MIN","crimson-smoke-25 - _step__MAX","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","floral-salad-24 - _step","floral-salad-24 - _step__MIN","floral-salad-24 - _step__MAX","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MAX"
"2560","2817","2817","2817","8.136749909567747","8.136749909567747","8.136749909567747","2817","2817","2817","7.886494816930427","7.886494816930427","7.886494816930427","2817","2817","2817","2.7144684683381666","2.7144684683381666","2.7144684683381666","2817","2817","2817","3.6918761455245663","3.6918761455245663","3.6918761455245663","2817","2817","2817","7.600788142017252","7.600788142017252","7.600788142017252","2817","2817","2817","5.667597068803897","5.667597068803897","5.667597068803897","2817","2817","2817","8.184089927533016","8.184089927533016","8.184089927533016","2817","2817","2817","1.1479913081791993","1.1479913081791993","1.1479913081791993","2817","2817","2817","1.1174271441715593","1.1174271441715593","1.1174271441715593","2817","2817","2817","1.1748180586027355","1.1748180586027355","1.1748180586027355","2817","2817","2817","1.1614708255183295","1.1614708255183295","1.1614708255183295","2817","2817","2817","1.1661604016667804","1.1661604016667804","1.1661604016667804","2817","2817","2817","1.1436729909950158","1.1436729909950158","1.1436729909950158","2817","2817","2817","1.1013804382478174","1.1013804382478174","1.1013804382478174"
"2570","2828","2828","2828","8.136749909567747","8.136749909567747","8.136749909567747","2828","2828","2828","7.886494816930427","7.886494816930427","7.886494816930427","2828","2828","2828","3.394941863697134","3.394941863697134","3.394941863697134","2828","2828","2828","3.6918761455245663","3.6918761455245663","3.6918761455245663","2828","2828","2828","7.520427200277559","7.520427200277559","7.520427200277559","2828","2828","2828","5.6649218414081375","5.6649218414081375","5.6649218414081375","2828","2828","2828","8.180380098694947","8.180380098694947","8.180380098694947","2828","2828","2828","1.1652307490734624","1.1652307490734624","1.1652307490734624","2828","2828","2828","1.134130686384314","1.134130686384314","1.134130686384314","2828","2828","2828","1.1952988430590856","1.1952988430590856","1.1952988430590856","2828","2828","2828","1.1576329795437024","1.1576329795437024","1.1576329795437024","2828","2828","2828","1.1546596501590947","1.1546596501590947","1.1546596501590947","2828","2828","2828","1.1396357299770192","1.1396357299770192","1.1396357299770192","2828","2828","2828","1.1265931032965382","1.1265931032965382","1.1265931032965382"
"2580","2839","2839","2839","8.136749909567747","8.136749909567747","8.136749909567747","2839","2839","2839","7.886494816930427","7.886494816930427","7.886494816930427","2839","2839","2839","6.732790687079952","6.732790687079952","6.732790687079952","2839","2839","2839","3.6918761455245663","3.6918761455245663","3.6918761455245663","2839","2839","2839","7.863037056997522","7.863037056997522","7.863037056997522","2839","2839","2839","5.646924313050493","5.646924313050493","5.646924313050493","2839","2839","2839","8.127346264569201","8.127346264569201","8.127346264569201","2839","2839","2839","1.1454031138873277","1.1454031138873277","1.1454031138873277","2839","2839","2839","1.1345990462792008","1.1345990462792008","1.1345990462792008","2839","2839","2839","1.2260704932014748","1.2260704932014748","1.2260704932014748","2839","2839","2839","1.1491918115715156","1.1491918115715156","1.1491918115715156","2839","2839","2839","1.1530352000546014","1.1530352000546014","1.1530352000546014","2839","2839","2839","1.1556716799168374","1.1556716799168374","1.1556716799168374","2839","2839","2839","1.1450697308777598","1.1450697308777598","1.1450697308777598"
"2590","2850","2850","2850","8.136749909567747","8.136749909567747","8.136749909567747","2850","2850","2850","7.886494816930427","7.886494816930427","7.886494816930427","2850","2850","2850","6.97570043332111","6.97570043332111","6.97570043332111","2850","2850","2850","3.6918761455245663","3.6918761455245663","3.6918761455245663","2850","2850","2850","7.892080253311771","7.892080253311771","7.892080253311771","2850","2850","2850","5.651699051486263","5.651699051486263","5.651699051486263","2850","2850","2850","8.124286331249786","8.124286331249786","8.124286331249786","2850","2850","2850","1.1378383068125504","1.1378383068125504","1.1378383068125504","2850","2850","2850","1.132445899080437","1.132445899080437","1.132445899080437","2850","2850","2850","1.1468986704522035","1.1468986704522035","1.1468986704522035","2850","2850","2850","1.1827876933035346","1.1827876933035346","1.1827876933035346","2850","2850","2850","1.1413104814663242","1.1413104814663242","1.1413104814663242","2850","2850","2850","1.1715932388072199","1.1715932388072199","1.1715932388072199","2850","2850","2850","1.1450171404604155","1.1450171404604155","1.1450171404604155"
"2600","2861","2861","2861","8.136749909567747","8.136749909567747","8.136749909567747","2861","2861","2861","7.886494816930427","7.886494816930427","7.886494816930427","2861","2861","2861","5.7390088114607405","5.7390088114607405","5.7390088114607405","2861","2861","2861","3.6918761455245663","3.6918761455245663","3.6918761455245663","2861","2861","2861","7.8640160418597596","7.8640160418597596","7.8640160418597596","2861","2861","2861","5.572091473828511","5.572091473828511","5.572091473828511","2861","2861","2861","8.147662871934546","8.147662871934546","8.147662871934546","2861","2861","2861","1.1411618843240527","1.1411618843240527","1.1411618843240527","2861","2861","2861","1.1462367821820836","1.1462367821820836","1.1462367821820836","2861","2861","2861","1.1289276922171487","1.1289276922171487","1.1289276922171487","2861","2861","2861","1.1692227188227657","1.1692227188227657","1.1692227188227657","2861","2861","2861","1.1446958535074316","1.1446958535074316","1.1446958535074316","2861","2861","2861","1.1643138469579588","1.1643138469579588","1.1643138469579588","2861","2861","2861","1.143673960516737","1.143673960516737","1.143673960516737"
"2610","2872","2872","2872","8.136749909567747","8.136749909567747","8.136749909567747","2872","2872","2872","7.886494816930427","7.886494816930427","7.886494816930427","2872","2872","2872","6.908154928709909","6.908154928709909","6.908154928709909","2872","2872","2872","3.7778711919687487","3.7778711919687487","3.7778711919687487","2872","2872","2872","7.8640160418597596","7.8640160418597596","7.8640160418597596","2872","2872","2872","5.563385249810105","5.563385249810105","5.563385249810105","2872","2872","2872","8.147662871934546","8.147662871934546","8.147662871934546","2872","2872","2872","1.1499947634894725","1.1499947634894725","1.1499947634894725","2872","2872","2872","1.151390735418188","1.151390735418188","1.151390735418188","2872","2872","2872","1.1023764595317702","1.1023764595317702","1.1023764595317702","2872","2872","2872","1.1448429275239187","1.1448429275239187","1.1448429275239187","2872","2872","2872","1.127933073100412","1.127933073100412","1.127933073100412","2872","2872","2872","1.1612429282379741","1.1612429282379741","1.1612429282379741","2872","2872","2872","1.1458575199286969","1.1458575199286969","1.1458575199286969"
"2620","2883","2883","2883","8.136749909567747","8.136749909567747","8.136749909567747","2883","2883","2883","7.886494816930427","7.886494816930427","7.886494816930427","2883","2883","2883","6.7564411333038095","6.7564411333038095","6.7564411333038095","2883","2883","2883","3.7495687020981383","3.7495687020981383","3.7495687020981383","2883","2883","2883","7.8640160418597596","7.8640160418597596","7.8640160418597596","2883","2883","2883","5.563385249810105","5.563385249810105","5.563385249810105","2883","2883","2883","8.137460012906644","8.137460012906644","8.137460012906644","2883","2883","2883","1.1519003585518979","1.1519003585518979","1.1519003585518979","2883","2883","2883","1.1327296998699687","1.1327296998699687","1.1327296998699687","2883","2883","2883","1.1335733830457304","1.1335733830457304","1.1335733830457304","2883","2883","2883","1.1637175576048124","1.1637175576048124","1.1637175576048124","2883","2883","2883","1.119771302827603","1.119771302827603","1.119771302827603","2883","2883","2883","1.128083455863718","1.128083455863718","1.128083455863718","2883","2883","2883","1.138882158403953","1.138882158403953","1.138882158403953"
"2630","2894","2894","2894","8.136749909567747","8.136749909567747","8.136749909567747","2894","2894","2894","7.886494816930427","7.886494816930427","7.886494816930427","2894","2894","2894","6.792752276110338","6.792752276110338","6.792752276110338","2894","2894","2894","3.757099717920564","3.757099717920564","3.757099717920564","2894","2894","2894","8.027012776240548","8.027012776240548","8.027012776240548","2894","2894","2894","5.563385249810105","5.563385249810105","5.563385249810105","2894","2894","2894","8.133461830761801","8.133461830761801","8.133461830761801","2894","2894","2894","1.1583393028664473","1.1583393028664473","1.1583393028664473","2894","2894","2894","1.1361542865467398","1.1361542865467398","1.1361542865467398","2894","2894","2894","1.1510996485244709","1.1510996485244709","1.1510996485244709","2894","2894","2894","1.1794962583950694","1.1794962583950694","1.1794962583950694","2894","2894","2894","1.130326302995655","1.130326302995655","1.130326302995655","2894","2894","2894","1.1469437884223728","1.1469437884223728","1.1469437884223728","2894","2894","2894","1.1433628495028163","1.1433628495028163","1.1433628495028163"
"2640","2905","2905","2905","8.136749909567747","8.136749909567747","8.136749909567747","2905","2905","2905","7.886494816930427","7.886494816930427","7.886494816930427","2905","2905","2905","6.792752276110338","6.792752276110338","6.792752276110338","2905","2905","2905","4.2335716741017","4.2335716741017","4.2335716741017","2905","2905","2905","8.021236762266785","8.021236762266785","8.021236762266785","2905","2905","2905","5.563385249810105","5.563385249810105","5.563385249810105","2905","2905","2905","8.182048339006682","8.182048339006682","8.182048339006682","2905","2905","2905","1.159791364493753","1.159791364493753","1.159791364493753","2905","2905","2905","1.144542243464615","1.144542243464615","1.144542243464615","2905","2905","2905","1.1663326783632366","1.1663326783632366","1.1663326783632366","2905","2905","2905","1.1583843726747003","1.1583843726747003","1.1583843726747003","2905","2905","2905","1.143909731420726","1.143909731420726","1.143909731420726","2905","2905","2905","1.1472894207107835","1.1472894207107835","1.1472894207107835","2905","2905","2905","1.1398770795561985","1.1398770795561985","1.1398770795561985"
"2650","2916","2916","2916","8.136749909567747","8.136749909567747","8.136749909567747","2916","2916","2916","7.886494816930427","7.886494816930427","7.886494816930427","2916","2916","2916","6.792752276110338","6.792752276110338","6.792752276110338","2916","2916","2916","4.297795146442605","4.297795146442605","4.297795146442605","2916","2916","2916","8.022735950590597","8.022735950590597","8.022735950590597","2916","2916","2916","5.563385249810105","5.563385249810105","5.563385249810105","2916","2916","2916","8.122819530888451","8.122819530888451","8.122819530888451","2916","2916","2916","1.1618201563844983","1.1618201563844983","1.1618201563844983","2916","2916","2916","1.1624811856887356","1.1624811856887356","1.1624811856887356","2916","2916","2916","1.2119076393445782","1.2119076393445782","1.2119076393445782","2916","2916","2916","1.1467057876390672","1.1467057876390672","1.1467057876390672","2916","2916","2916","1.1617218486329413","1.1617218486329413","1.1617218486329413","2916","2916","2916","1.1356672424405985","1.1356672424405985","1.1356672424405985","2916","2916","2916","1.1359684129141554","1.1359684129141554","1.1359684129141554"
"2660","2927","2927","2927","8.136749909567747","8.136749909567747","8.136749909567747","2927","2927","2927","7.886494816930427","7.886494816930427","7.886494816930427","2927","2927","2927","6.792752276110338","6.792752276110338","6.792752276110338","2927","2927","2927","4.328260637188654","4.328260637188654","4.328260637188654","2927","2927","2927","8.022735950590597","8.022735950590597","8.022735950590597","2927","2927","2927","5.563385249810105","5.563385249810105","5.563385249810105","2927","2927","2927","8.123468820032477","8.123468820032477","8.123468820032477","2927","2927","2927","1.1697382641725051","1.1697382641725051","1.1697382641725051","2927","2927","2927","1.1435975683639432","1.1435975683639432","1.1435975683639432","2927","2927","2927","1.2783727367873652","1.2783727367873652","1.2783727367873652","2927","2927","2927","1.1631177809853164","1.1631177809853164","1.1631177809853164","2927","2927","2927","1.1599741034527071","1.1599741034527071","1.1599741034527071","2927","2927","2927","1.0997744176353712","1.0997744176353712","1.0997744176353712","2927","2927","2927","1.1401789668402948","1.1401789668402948","1.1401789668402948"
"2670","2938","2938","2938","8.136749909567747","8.136749909567747","8.136749909567747","2938","2938","2938","7.886494816930427","7.886494816930427","7.886494816930427","2938","2938","2938","6.792752276110338","6.792752276110338","6.792752276110338","2938","2938","2938","4.28990949118311","4.28990949118311","4.28990949118311","2938","2938","2938","8.022735950590597","8.022735950590597","8.022735950590597","2938","2938","2938","5.568369374846135","5.568369374846135","5.568369374846135","2938","2938","2938","8.184089927533016","8.184089927533016","8.184089927533016","2938","2938","2938","1.1562569440581596","1.1562569440581596","1.1562569440581596","2938","2938","2938","1.1451625209762388","1.1451625209762388","1.1451625209762388","2938","2938","2938","1.3316328781771483","1.3316328781771483","1.3316328781771483","2938","2938","2938","1.145625442015016","1.145625442015016","1.145625442015016","2938","2938","2938","1.1596364011075708","1.1596364011075708","1.1596364011075708","2938","2938","2938","1.0955199291241686","1.0955199291241686","1.0955199291241686","2938","2938","2938","1.1435223293707062","1.1435223293707062","1.1435223293707062"
"2680","2949","2949","2949","8.136749909567747","8.136749909567747","8.136749909567747","2949","2949","2949","7.886494816930427","7.886494816930427","7.886494816930427","2949","2949","2949","6.792752276110338","6.792752276110338","6.792752276110338","2949","2949","2949","4.303467213330155","4.303467213330155","4.303467213330155","2949","2949","2949","8.022735950590597","8.022735950590597","8.022735950590597","2949","2949","2949","5.569491643171298","5.569491643171298","5.569491643171298","2949","2949","2949","8.168533751191475","8.168533751191475","8.168533751191475","2949","2949","2949","1.1566021970283746","1.1566021970283746","1.1566021970283746","2949","2949","2949","1.1501569820131115","1.1501569820131115","1.1501569820131115","2949","2949","2949","1.2095444244190674","1.2095444244190674","1.2095444244190674","2949","2949","2949","1.153637629027419","1.153637629027419","1.153637629027419","2949","2949","2949","1.1610077266488286","1.1610077266488286","1.1610077266488286","2949","2949","2949","1.1343673125652065","1.1343673125652065","1.1343673125652065","2949","2949","2949","1.1500762937930986","1.1500762937930986","1.1500762937930986"
"2690","2960","2960","2960","8.136749909567747","8.136749909567747","8.136749909567747","2960","2960","2960","7.886494816930427","7.886494816930427","7.886494816930427","2960","2960","2960","6.792752276110338","6.792752276110338","6.792752276110338","2960","2960","2960","4.306649156238713","4.306649156238713","4.306649156238713","2960","2960","2960","8.023647827129262","8.023647827129262","8.023647827129262","2960","2960","2960","5.569491643171298","5.569491643171298","5.569491643171298","2960","2960","2960","8.167332380018713","8.167332380018713","8.167332380018713","2960","2960","2960","1.1557179352399691","1.1557179352399691","1.1557179352399691","2960","2960","2960","1.1481857615858608","1.1481857615858608","1.1481857615858608","2960","2960","2960","1.1922219957292846","1.1922219957292846","1.1922219957292846","2960","2960","2960","1.1532609256305382","1.1532609256305382","1.1532609256305382","2960","2960","2960","1.1105225361434499","1.1105225361434499","1.1105225361434499","2960","2960","2960","1.1339282986522707","1.1339282986522707","1.1339282986522707","2960","2960","2960","1.1531362050881593","1.1531362050881593","1.1531362050881593"
"2700","2971","2971","2971","8.136749909567747","8.136749909567747","8.136749909567747","2971","2971","2971","7.886494816930427","7.886494816930427","7.886494816930427","2971","2971","2971","6.792752276110338","6.792752276110338","6.792752276110338","2971","2971","2971","4.335202312747359","4.335202312747359","4.335202312747359","2971","2971","2971","8.032710357161413","8.032710357161413","8.032710357161413","2971","2971","2971","5.569491643171298","5.569491643171298","5.569491643171298","2971","2971","2971","8.179670677101784","8.179670677101784","8.179670677101784","2971","2971","2971","1.1574001974931585","1.1574001974931585","1.1574001974931585","2971","2971","2971","1.152435167952857","1.152435167952857","1.152435167952857","2971","2971","2971","1.1781304440720648","1.1781304440720648","1.1781304440720648","2971","2971","2971","1.1539660900607622","1.1539660900607622","1.1539660900607622","2971","2971","2971","1.132252534336265","1.132252534336265","1.132252534336265","2971","2971","2971","1.149726772870809","1.149726772870809","1.149726772870809","2971","2971","2971","1.1434603985115448","1.1434603985115448","1.1434603985115448"
"2710","2982","2982","2982","8.136749909567747","8.136749909567747","8.136749909567747","2982","2982","2982","7.886494816930427","7.886494816930427","7.886494816930427","2982","2982","2982","6.792752276110338","6.792752276110338","6.792752276110338","2982","2982","2982","4.311581360438365","4.311581360438365","4.311581360438365","2982","2982","2982","8.032710357161413","8.032710357161413","8.032710357161413","2982","2982","2982","5.590331360495112","5.590331360495112","5.590331360495112","2982","2982","2982","8.19553019182266","8.19553019182266","8.19553019182266","2982","2982","2982","1.1325843999804308","1.1325843999804308","1.1325843999804308","2982","2982","2982","1.1354436065736748","1.1354436065736748","1.1354436065736748","2982","2982","2982","1.1799188664361693","1.1799188664361693","1.1799188664361693","2982","2982","2982","1.1446246223989547","1.1446246223989547","1.1446246223989547","2982","2982","2982","1.1190795030278178","1.1190795030278178","1.1190795030278178","2982","2982","2982","1.122984768261647","1.122984768261647","1.122984768261647","2982","2982","2982","1.1511843547411826","1.1511843547411826","1.1511843547411826"
"2720","2993","2993","2993","8.136749909567747","8.136749909567747","8.136749909567747","2993","2993","2993","7.886494816930427","7.886494816930427","7.886494816930427","2993","2993","2993","6.792752276110338","6.792752276110338","6.792752276110338","2993","2993","2993","4.307622452116324","4.307622452116324","4.307622452116324","2993","2993","2993","8.032710357161413","8.032710357161413","8.032710357161413","2993","2993","2993","5.598019690080536","5.598019690080536","5.598019690080536","2993","2993","2993","8.207408034157663","8.207408034157663","8.207408034157663","2993","2993","2993","1.109102549873359","1.109102549873359","1.109102549873359","2993","2993","2993","1.136401650628204","1.136401650628204","1.136401650628204","2993","2993","2993","1.1769068126526911","1.1769068126526911","1.1769068126526911","2993","2993","2993","1.151254492098635","1.151254492098635","1.151254492098635","2993","2993","2993","1.1404337207663195","1.1404337207663195","1.1404337207663195","2993","2993","2993","1.1424189438462469","1.1424189438462469","1.1424189438462469","2993","2993","2993","1.1578276915218186","1.1578276915218186","1.1578276915218186"
"2730","3004","3004","3004","8.136749909567747","8.136749909567747","8.136749909567747","3004","3004","3004","7.886494816930427","7.886494816930427","7.886494816930427","3004","3004","3004","6.792752276110338","6.792752276110338","6.792752276110338","3004","3004","3004","4.307622452116324","4.307622452116324","4.307622452116324","3004","3004","3004","8.032710357161413","8.032710357161413","8.032710357161413","3004","3004","3004","5.598019690080536","5.598019690080536","5.598019690080536","3004","3004","3004","8.207408034157663","8.207408034157663","8.207408034157663","3004","3004","3004","1.1593303279199043","1.1593303279199043","1.1593303279199043","3004","3004","3004","1.142418065643991","1.142418065643991","1.142418065643991","3004","3004","3004","1.1698120175202773","1.1698120175202773","1.1698120175202773","3004","3004","3004","1.1504943705754203","1.1504943705754203","1.1504943705754203","3004","3004","3004","1.136717988779395","1.136717988779395","1.136717988779395","3004","3004","3004","1.149258723278633","1.149258723278633","1.149258723278633","3004","3004","3004","1.1422422949542952","1.1422422949542952","1.1422422949542952"
"2740","3015","3015","3015","8.136749909567747","8.136749909567747","8.136749909567747","3015","3015","3015","7.886494816930427","7.886494816930427","7.886494816930427","3015","3015","3015","6.792752276110338","6.792752276110338","6.792752276110338","3015","3015","3015","4.307622452116324","4.307622452116324","4.307622452116324","3015","3015","3015","8.031212021681945","8.031212021681945","8.031212021681945","3015","3015","3015","5.598019690080536","5.598019690080536","5.598019690080536","3015","3015","3015","8.207408034157663","8.207408034157663","8.207408034157663","3015","3015","3015","1.1362463747808667","1.1362463747808667","1.1362463747808667","3015","3015","3015","1.1496664258158913","1.1496664258158913","1.1496664258158913","3015","3015","3015","1.196114498172847","1.196114498172847","1.196114498172847","3015","3015","3015","1.158412851310519","1.158412851310519","1.158412851310519","3015","3015","3015","1.1397212119208944","1.1397212119208944","1.1397212119208944","3015","3015","3015","1.1129642309594714","1.1129642309594714","1.1129642309594714","3015","3015","3015","1.1404218082019946","1.1404218082019946","1.1404218082019946"
"2750","3026","3026","3026","8.136749909567747","8.136749909567747","8.136749909567747","3026","3026","3026","7.886494816930427","7.886494816930427","7.886494816930427","3026","3026","3026","6.792752276110338","6.792752276110338","6.792752276110338","3026","3026","3026","4.307622452116324","4.307622452116324","4.307622452116324","3026","3026","3026","8.031212021681945","8.031212021681945","8.031212021681945","3026","3026","3026","5.598019690080536","5.598019690080536","5.598019690080536","3026","3026","3026","8.20613543819098","8.20613543819098","8.20613543819098","3026","3026","3026","1.1429343089916955","1.1429343089916955","1.1429343089916955","3026","3026","3026","1.159176899782334","1.159176899782334","1.159176899782334","3026","3026","3026","1.2368197661631968","1.2368197661631968","1.2368197661631968","3026","3026","3026","1.1499632379326963","1.1499632379326963","1.1499632379326963","3026","3026","3026","1.1127831730668791","1.1127831730668791","1.1127831730668791","3026","3026","3026","1.1557756367299226","1.1557756367299226","1.1557756367299226","3026","3026","3026","1.1406670976975062","1.1406670976975062","1.1406670976975062"
"2760","3037","3037","3037","8.136749909567747","8.136749909567747","8.136749909567747","3037","3037","3037","7.886494816930427","7.886494816930427","7.886494816930427","3037","3037","3037","6.792752276110338","6.792752276110338","6.792752276110338","3037","3037","3037","4.307622452116324","4.307622452116324","4.307622452116324","3037","3037","3037","8.030617278118271","8.030617278118271","8.030617278118271","3037","3037","3037","5.597020724251068","5.597020724251068","5.597020724251068","3037","3037","3037","8.20409282740993","8.20409282740993","8.20409282740993","3037","3037","3037","1.1274176704067316","1.1274176704067316","1.1274176704067316","3037","3037","3037","1.1536302971566057","1.1536302971566057","1.1536302971566057","3037","3037","3037","1.4063386429742777","1.4063386429742777","1.4063386429742777","3037","3037","3037","1.1379313739226238","1.1379313739226238","1.1379313739226238","3037","3037","3037","1.1043350527998275","1.1043350527998275","1.1043350527998275","3037","3037","3037","1.1412154457188455","1.1412154457188455","1.1412154457188455","3037","3037","3037","1.1403859408975827","1.1403859408975827","1.1403859408975827"
"2770","3048","3048","3048","8.136749909567747","8.136749909567747","8.136749909567747","3048","3048","3048","7.886494816930427","7.886494816930427","7.886494816930427","3048","3048","3048","6.792752276110338","6.792752276110338","6.792752276110338","3048","3048","3048","4.307622452116324","4.307622452116324","4.307622452116324","3048","3048","3048","8.030617278118271","8.030617278118271","8.030617278118271","3048","3048","3048","5.596346127291128","5.596346127291128","5.596346127291128","3048","3048","3048","8.181025885362175","8.181025885362175","8.181025885362175","3048","3048","3048","1.1503250124428852","1.1503250124428852","1.1503250124428852","3048","3048","3048","1.1444958754778911","1.1444958754778911","1.1444958754778911","3048","3048","3048","1.2072928018871059","1.2072928018871059","1.2072928018871059","3048","3048","3048","1.1349378024454593","1.1349378024454593","1.1349378024454593","3048","3048","3048","1.1131432511454207","1.1131432511454207","1.1131432511454207","3048","3048","3048","1.1543762322534854","1.1543762322534854","1.1543762322534854","3048","3048","3048","1.1495016760035526","1.1495016760035526","1.1495016760035526"
"2780","3059","3059","3059","8.136749909567747","8.136749909567747","8.136749909567747","3059","3059","3059","7.886494816930427","7.886494816930427","7.886494816930427","3059","3059","3059","6.792752276110338","6.792752276110338","6.792752276110338","3059","3059","3059","4.307622452116324","4.307622452116324","4.307622452116324","3059","3059","3059","8.118205388970647","8.118205388970647","8.118205388970647","3059","3059","3059","5.596346127291128","5.596346127291128","5.596346127291128","3059","3059","3059","8.167530148807138","8.167530148807138","8.167530148807138","3059","3059","3059","1.1343116064822747","1.1343116064822747","1.1343116064822747","3059","3059","3059","1.1501397097563917","1.1501397097563917","1.1501397097563917","3059","3059","3059","1.1802190310980776","1.1802190310980776","1.1802190310980776","3059","3059","3059","1.1348478249927179","1.1348478249927179","1.1348478249927179","3059","3059","3059","1.1397850696859333","1.1397850696859333","1.1397850696859333","3059","3059","3059","1.161535597767731","1.161535597767731","1.161535597767731","3059","3059","3059","1.1439217557507042","1.1439217557507042","1.1439217557507042"
"2790","3070","3070","3070","8.136749909567747","8.136749909567747","8.136749909567747","3070","3070","3070","7.886494816930427","7.886494816930427","7.886494816930427","3070","3070","3070","6.792752276110338","6.792752276110338","6.792752276110338","3070","3070","3070","4.288062318595001","4.288062318595001","4.288062318595001","3070","3070","3070","8.171877830913303","8.171877830913303","8.171877830913303","3070","3070","3070","5.580262587858042","5.580262587858042","5.580262587858042","3070","3070","3070","8.167530148807138","8.167530148807138","8.167530148807138","3070","3070","3070","1.1317943425782016","1.1317943425782016","1.1317943425782016","3070","3070","3070","1.1515943792439574","1.1515943792439574","1.1515943792439574","3070","3070","3070","1.173232362052175","1.173232362052175","1.173232362052175","3070","3070","3070","1.126032874544821","1.126032874544821","1.126032874544821","3070","3070","3070","1.157478794681131","1.157478794681131","1.157478794681131","3070","3070","3070","1.1336162519981854","1.1336162519981854","1.1336162519981854","3070","3070","3070","1.149399512321806","1.149399512321806","1.149399512321806"
